,hypergraph,line_chordal,line_regular,line_complete,dual_graph,dual_alpha,dual_beta,dual_line_chordal,dual_line_regular,dual_line_complete
48,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 4, 7], ""e2"": [1, 3, 4], ""e3"": [4, 5, 8]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0"", ""e3""], ""5"": [""e0"", ""e3""], ""6"": [], ""7"": [""e0"", ""e1""], ""8"": [""e0"", ""e3""]}",True,True,True,True,True
49,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 4, 7], ""e2"": [2, 4, 8], ""e3"": [3, 5, 6]}",True,False,False,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e3""], ""4"": [""e0"", ""e1"", ""e2""], ""5"": [""e0"", ""e3""], ""6"": [""e0"", ""e3""], ""7"": [""e0"", ""e1""], ""8"": []}",True,True,True,True,True
50,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 4], ""e2"": [4, 5, 7, 8], ""e3"": [1, 4]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e3""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e2""], ""5"": [""e0"", ""e2""], ""6"": [], ""7"": [""e0"", ""e2""], ""8"": [""e0"", ""e2""]}",True,True,True,True,True
51,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 5, 6, 7, 8], ""e2"": [1, 2, 4, 5, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1""], ""4"": [], ""5"": [""e0"", ""e1"", ""e2""], ""6"": [""e0"", ""e1"", ""e2""], ""7"": [""e0"", ""e1""], ""8"": [""e0"", ""e1""]}",True,True,True,True,True
52,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 5, 6, 7, 8], ""e2"": [4, 6, 7]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e2""], ""5"": [""e0"", ""e1""], ""6"": [""e0"", ""e1"", ""e2""], ""7"": [""e0"", ""e1"", ""e2""], ""8"": [""e0"", ""e1""]}",True,True,True,True,True
53,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 5, 6, 7], ""e2"": [1, 2, 6, 7], ""e3"": [4, 5]}",True,False,False,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e3""], ""5"": [""e0"", ""e3""], ""6"": [""e0"", ""e1"", ""e2""], ""7"": [""e0"", ""e1"", ""e2""], ""8"": []}",True,True,True,True,True
54,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 5, 6, 7], ""e2"": [4, 6, 8], ""e3"": [3, 6]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1"", ""e3""], ""4"": [""e0"", ""e2""], ""5"": [""e0"", ""e1""], ""6"": [""e0"", ""e2""], ""7"": [""e0"", ""e1""], ""8"": [""e0"", ""e2""]}",True,True,True,True,True
55,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 5, 6, 8], ""e2"": [1, 2, 7, 8], ""e3"": [4, 7]}",True,False,False,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e3""], ""5"": [""e0"", ""e1""], ""6"": [""e0"", ""e1""], ""7"": [""e0"", ""e3""], ""8"": [""e0"", ""e1"", ""e2""]}",True,True,True,True,True
56,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 5, 6, 8], ""e2"": [1, 3, 6, 8], ""e3"": [1, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2"", ""e3""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0""], ""5"": [""e0"", ""e1""], ""6"": [""e0"", ""e1"", ""e2"", ""e3""], ""7"": [""e0""], ""8"": [""e0"", ""e1"", ""e2""]}",True,True,True,True,True
57,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 5, 6, 8], ""e2"": [3, 5, 6, 8], ""e3"": [3, 5, 8]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1"", ""e2"", ""e3""], ""4"": [""e0""], ""5"": [""e0"", ""e1"", ""e2"", ""e3""], ""6"": [""e0""], ""7"": [""e0""], ""8"": [""e0"", ""e1"", ""e2"", ""e3""]}",True,True,True,True,True
58,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 5, 6, 8], ""e2"": [4, 5, 8], ""e3"": [1, 2, 7]}",True,False,False,"{""1"": [""e0"", ""e1"", ""e3""], ""2"": [""e0"", ""e1"", ""e3""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e2""], ""5"": [""e0"", ""e1"", ""e2""], ""6"": [""e0"", ""e1""], ""7"": [], ""8"": [""e0"", ""e1"", ""e2""]}",True,True,True,True,True
59,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 5, 7, 8], ""e2"": [1, 2, 3, 4, 6, 8]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0"", ""e2""], ""5"": [""e0"", ""e1""], ""6"": [""e0"", ""e2""], ""7"": [""e0"", ""e1""], ""8"": [""e0"", ""e1"", ""e2""]}",True,True,True,True,True
60,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 5, 7, 8], ""e2"": [1, 3, 4, 7], ""e3"": [4, 5]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0"", ""e3""], ""5"": [""e0"", ""e3""], ""6"": [], ""7"": [""e0"", ""e1"", ""e2""], ""8"": [""e0"", ""e1""]}",True,False,True,True,True
61,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 5, 7, 8], ""e2"": [1, 3, 5, 8], ""e3"": [4, 5]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0"", ""e3""], ""5"": [""e0"", ""e3""], ""6"": [], ""7"": [""e0"", ""e1""], ""8"": [""e0"", ""e1"", ""e2""]}",True,True,True,True,True
62,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 5, 7, 8], ""e2"": [2, 5, 6, 7], ""e3"": [5, 6, 7]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1""], ""4"": [""e0""], ""5"": [""e0"", ""e1"", ""e2"", ""e3""], ""6"": [], ""7"": [""e0"", ""e1"", ""e2"", ""e3""], ""8"": [""e0"", ""e1""]}",True,True,True,True,True
63,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 5, 7, 8], ""e2"": [2, 6, 7], ""e3"": [2, 3]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1"", ""e3""], ""4"": [""e0""], ""5"": [""e0"", ""e1""], ""6"": [""e0""], ""7"": [""e0"", ""e1"", ""e2""], ""8"": [""e0"", ""e1""]}",True,True,True,True,True
64,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 5, 7, 8], ""e2"": [4, 6]}",True,False,False,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e2""], ""5"": [""e0"", ""e1""], ""6"": [""e0"", ""e2""], ""7"": [""e0"", ""e1""], ""8"": [""e0"", ""e1""]}",True,True,True,True,True
65,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 5, 7], ""e2"": [4, 6, 8]}",True,False,False,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e2""], ""5"": [""e0"", ""e1""], ""6"": [""e0"", ""e2""], ""7"": [""e0"", ""e1""], ""8"": [""e0"", ""e2""]}",True,True,True,True,True
66,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 5], ""e2"": [3, 4, 7], ""e3"": [4, 6]}",True,False,False,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e2""], ""4"": [""e0"", ""e3""], ""5"": [""e0"", ""e1""], ""6"": [""e0"", ""e3""], ""7"": [""e0"", ""e2""], ""8"": []}",True,True,True,True,True
67,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 5], ""e2"": [4, 5, 7], ""e3"": [4, 5]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e2"", ""e3""], ""5"": [""e0"", ""e2"", ""e3""], ""6"": [""e0""], ""7"": [""e0""], ""8"": [""e0""]}",True,True,True,True,True
68,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 6, 7, 8], ""e2"": [1, 2, 4], ""e3"": [3, 4]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e3""], ""5"": [], ""6"": [""e0"", ""e1""], ""7"": [""e0"", ""e1""], ""8"": [""e0"", ""e1""]}",True,False,True,True,True
69,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 6, 7, 8], ""e2"": [1, 3, 5, 7], ""e3"": [4, 8]}",True,False,False,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0"", ""e3""], ""5"": [], ""6"": [""e0"", ""e1""], ""7"": [""e0"", ""e1"", ""e2""], ""8"": [""e0"", ""e3""]}",True,True,True,True,True
70,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 6, 7, 8], ""e2"": [1, 3, 6, 8], ""e3"": [3, 4, 5]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e3""], ""4"": [""e0"", ""e3""], ""5"": [""e0"", ""e3""], ""6"": [""e0"", ""e1"", ""e2""], ""7"": [""e0"", ""e1""], ""8"": [""e0"", ""e1"", ""e2""]}",True,True,True,True,True
71,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 6, 7], ""e2"": [4, 5, 8], ""e3"": [5, 7]}",True,False,False,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e2""], ""5"": [""e0"", ""e3""], ""6"": [""e0"", ""e1""], ""7"": [""e0"", ""e3""], ""8"": [""e0"", ""e2""]}",True,True,True,True,True
72,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 6, 8], ""e2"": [4, 5]}",True,False,False,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e2""], ""5"": [""e0"", ""e2""], ""6"": [""e0"", ""e1""], ""7"": [], ""8"": [""e0"", ""e1""]}",True,True,True,True,True
73,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 6, 8], ""e2"": [4, 6, 7], ""e3"": [1, 2, 7]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e3""], ""2"": [""e0"", ""e1"", ""e3""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e2""], ""5"": [], ""6"": [""e0"", ""e2""], ""7"": [""e0"", ""e2""], ""8"": [""e0"", ""e1""]}",True,False,True,True,True
74,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 7], ""e2"": [1, 4, 7], ""e3"": [4, 7]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e2"", ""e3""], ""5"": [""e0""], ""6"": [""e0""], ""7"": [""e0"", ""e2"", ""e3""], ""8"": [""e0""]}",True,True,True,True,True
75,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 8], ""e2"": [1, 3, 6, 7]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0""], ""5"": [""e0""], ""6"": [""e0"", ""e2""], ""7"": [""e0"", ""e2""], ""8"": [""e0"", ""e1""]}",True,True,True,True,True
76,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 8], ""e2"": [2, 4, 8], ""e3"": [2, 4, 5]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e2"", ""e3""], ""5"": [""e0"", ""e3""], ""6"": [""e0""], ""7"": [""e0""], ""8"": [""e0"", ""e1"", ""e2""]}",True,True,True,True,True
77,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 3, 8], ""e2"": [4, 5, 6, 8], ""e3"": [7, 8]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e2""], ""5"": [""e0"", ""e2""], ""6"": [""e0"", ""e2""], ""7"": [""e0"", ""e3""], ""8"": [""e0"", ""e3""]}",True,True,True,True,True
78,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 5, 6, 7, 8], ""e2"": [2, 6, 7], ""e3"": [3, 5, 8]}",True,False,False,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e3""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e1"", ""e3""], ""6"": [""e0"", ""e1"", ""e2""], ""7"": [""e0"", ""e1"", ""e2""], ""8"": [""e0"", ""e1"", ""e3""]}",True,True,True,True,True
79,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 5, 6, 7, 8], ""e2"": [3, 5]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e2""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e2""], ""6"": [""e0"", ""e1""], ""7"": [""e0"", ""e1""], ""8"": [""e0"", ""e1""]}",True,True,True,True,True
80,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 5, 6, 7, 8], ""e2"": [5, 6, 7], ""e3"": [1, 3, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e3""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e3""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e1"", ""e2""], ""6"": [""e0"", ""e1"", ""e2""], ""7"": [""e0"", ""e1"", ""e2""], ""8"": [""e0"", ""e1""]}",True,True,True,True,True
81,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 5, 6, 7], ""e2"": [2, 4, 5], ""e3"": [1, 6]}",True,False,False,"{""1"": [""e0"", ""e1"", ""e3""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0""], ""4"": [""e0"", ""e1"", ""e2""], ""5"": [""e0"", ""e1"", ""e2""], ""6"": [""e0"", ""e1"", ""e3""], ""7"": [""e0""], ""8"": [""e0""]}",True,True,True,True,True
82,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 5, 6, 7], ""e2"": [3, 5, 7, 8], ""e3"": [5, 7, 8]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e2""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e1"", ""e2"", ""e3""], ""6"": [""e0"", ""e1""], ""7"": [""e0"", ""e1"", ""e2"", ""e3""], ""8"": []}",True,True,True,True,True
83,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 5, 6, 7], ""e2"": [3, 6, 7, 8], ""e3"": [3, 5, 8]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e2"", ""e3""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e1""], ""6"": [""e0"", ""e1"", ""e2""], ""7"": [""e0"", ""e1"", ""e2""], ""8"": [""e0"", ""e2"", ""e3""]}",True,False,True,True,True
84,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 5, 6, 8], ""e2"": [1, 2, 4, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0""], ""4"": [""e0"", ""e1"", ""e2""], ""5"": [""e0"", ""e1""], ""6"": [""e0"", ""e1"", ""e2""], ""7"": [""e0""], ""8"": [""e0"", ""e1""]}",True,True,True,True,True
85,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 5, 6], ""e2"": [5, 7, 8], ""e3"": [1, 3, 7]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e3""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e3""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e1"", ""e2""], ""6"": [""e0"", ""e1""], ""7"": [""e0"", ""e2"", ""e3""], ""8"": [""e0"", ""e2""]}",False,False,True,True,True
86,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 5, 7, 8], ""e2"": [1, 2, 5, 8], ""e3"": [3, 6]}",True,False,False,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e3""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e1"", ""e2""], ""6"": [""e0"", ""e3""], ""7"": [""e0"", ""e1""], ""8"": [""e0"", ""e1"", ""e2""]}",True,True,True,True,True
87,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 5, 7, 8], ""e2"": [1, 5, 6, 7], ""e3"": [4, 8]}",True,False,False,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1""], ""3"": [""e0""], ""4"": [""e0"", ""e1"", ""e3""], ""5"": [""e0"", ""e1"", ""e2""], ""6"": [""e0""], ""7"": [""e0"", ""e1"", ""e2""], ""8"": [""e0"", ""e1"", ""e3""]}",True,True,True,True,True
88,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 5, 7, 8], ""e2"": [3, 4, 6, 7], ""e3"": [7, 8]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e2""], ""4"": [""e0"", ""e1"", ""e2""], ""5"": [""e0"", ""e1""], ""6"": [""e0"", ""e2""], ""7"": [""e0"", ""e1"", ""e3""], ""8"": [""e0"", ""e1"", ""e3""]}",True,True,True,True,True
89,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 5, 7, 8], ""e2"": [3, 5, 6, 8], ""e3"": [5, 8]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e2""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e1"", ""e2"", ""e3""], ""6"": [""e0"", ""e2""], ""7"": [""e0"", ""e1""], ""8"": [""e0"", ""e1"", ""e2"", ""e3""]}",True,True,True,True,True
90,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 5, 7, 8], ""e2"": [5, 6, 7], ""e3"": [3, 5]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e3""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e1"", ""e2""], ""6"": [], ""7"": [""e0"", ""e1"", ""e2""], ""8"": [""e0"", ""e1""]}",True,True,True,True,True
91,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 5, 7], ""e2"": [2, 4, 7]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0""], ""4"": [""e0"", ""e1"", ""e2""], ""5"": [""e0"", ""e1""], ""6"": [""e0""], ""7"": [""e0"", ""e1"", ""e2""], ""8"": [""e0""]}",True,True,True,True,True
92,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 5, 8], ""e2"": [2, 5, 8], ""e3"": [1, 4]}",True,False,False,"{""1"": [""e0"", ""e1"", ""e3""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0""], ""4"": [""e0"", ""e1"", ""e3""], ""5"": [""e0"", ""e1"", ""e2""], ""6"": [""e0""], ""7"": [""e0""], ""8"": [""e0"", ""e1"", ""e2""]}",True,True,True,True,True
93,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 5], ""e2"": [1, 3, 7, 8], ""e3"": [5, 6]}",True,False,False,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e2""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e3""], ""6"": [""e0"", ""e3""], ""7"": [""e0"", ""e2""], ""8"": [""e0"", ""e2""]}",True,True,True,True,True
94,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 5], ""e2"": [2, 4, 7], ""e3"": [5, 6]}",True,False,False,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0""], ""4"": [""e0"", ""e1"", ""e2""], ""5"": [""e0"", ""e3""], ""6"": [""e0"", ""e3""], ""7"": [""e0""], ""8"": [""e0""]}",True,True,True,True,True
95,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 6, 7, 8], ""e2"": [1, 2, 4, 6], ""e3"": [4, 7, 8]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0""], ""4"": [""e0"", ""e1"", ""e3""], ""5"": [""e0""], ""6"": [""e0"", ""e1"", ""e2""], ""7"": [""e0"", ""e1"", ""e3""], ""8"": [""e0"", ""e1"", ""e3""]}",True,True,True,True,True
96,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 6, 7, 8], ""e2"": [3, 4, 6], ""e3"": [1, 3, 7]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e3""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e2""], ""4"": [""e0"", ""e1"", ""e2""], ""5"": [], ""6"": [""e0"", ""e1"", ""e2""], ""7"": [""e0"", ""e1"", ""e3""], ""8"": [""e0"", ""e1""]}",True,False,True,True,True
97,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 6, 7, 8], ""e2"": [3, 7, 8]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e2""], ""4"": [""e0"", ""e1""], ""5"": [""e0""], ""6"": [""e0"", ""e1""], ""7"": [""e0"", ""e1"", ""e2""], ""8"": [""e0"", ""e1"", ""e2""]}",True,True,True,True,True
98,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 7, 8], ""e2"": [3, 4, 8], ""e3"": [3, 5]}",True,False,False,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e3""], ""4"": [""e0"", ""e1"", ""e2""], ""5"": [""e0"", ""e3""], ""6"": [], ""7"": [""e0"", ""e1""], ""8"": [""e0"", ""e1"", ""e2""]}",True,True,True,True,True
99,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 7], ""e2"": [3, 4, 8], ""e3"": [3, 8]}",True,False,False,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e2"", ""e3""], ""4"": [""e0""], ""5"": [""e0""], ""6"": [""e0""], ""7"": [""e0"", ""e1""], ""8"": [""e0"", ""e2"", ""e3""]}",True,True,True,True,True
100,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 7], ""e2"": [4, 5, 7], ""e3"": [1, 2, 5]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e3""], ""2"": [""e0"", ""e1"", ""e3""], ""3"": [""e0""], ""4"": [""e0"", ""e1"", ""e2""], ""5"": [], ""6"": [""e0""], ""7"": [""e0"", ""e1"", ""e2""], ""8"": [""e0""]}",True,False,True,True,True
101,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 8], ""e2"": [1, 2, 3, 4], ""e3"": [1, 4]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2"", ""e3""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e2""], ""4"": [""e0"", ""e1"", ""e2"", ""e3""], ""5"": [""e0""], ""6"": [""e0""], ""7"": [""e0""], ""8"": [""e0"", ""e1""]}",True,True,True,True,True
102,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4, 8], ""e2"": [1, 2, 4], ""e3"": [1, 5, 8]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e3""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0""], ""4"": [""e0"", ""e1"", ""e2""], ""5"": [""e0""], ""6"": [""e0""], ""7"": [""e0""], ""8"": [""e0"", ""e1"", ""e3""]}",True,True,True,True,True
103,"{""e0"": [1, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 2, 4], ""e2"": [1, 2, 7], ""e3"": [1, 5, 6]}",True,True,True,"{""1"": [""e0"", ""e2""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e3""], ""6"": [""e0"", ""e3""], ""7"": [""e0"", ""e2""], ""8"": [""e0""]}",True,True,True,True,True
