,hypergraph,two_neo,three_neo
732,"{'e0': [1, 2, 3], 'e1': [2, 3, 4], 'e2': [1, 2], 'e3': [4]}",True,True
733,"{'e0': [1, 2, 3], 'e1': [2, 3, 4], 'e2': [1], 'e3': [4]}",True,True
734,"{'e0': [1, 2, 3], 'e1': [2, 3, 4], 'e2': [2, 3], 'e3': [3]}",True,True
735,"{'e0': [1, 2, 3], 'e1': [2, 3, 5], 'e2': [2, 3, 4], 'e3': [2, 5]}",True,True
736,"{'e0': [1, 2, 3], 'e1': [2, 3], 'e2': [1, 3], 'e3': [1, 2]}",True,True
737,"{'e0': [1, 2, 3], 'e1': [2, 3], 'e2': [1, 3]}",True,True
738,"{'e0': [1, 2, 3], 'e1': [2, 3], 'e2': [1]}",True,True
739,"{'e0': [1, 2, 3], 'e1': [2], 'e2': [1]}",True,True
740,"{'e0': [1, 2, 3], 'e1': [2]}",True,True
741,"{'e0': [1, 2, 3], 'e1': [3, 4], 'e2': [2], 'e3': [1]}",True,True
742,"{'e0': [1, 2, 3], 'e1': [3, 4], 'e2': [4]}",True,True
743,"{'e0': [1, 2, 3], 'e1': [3], 'e2': [1], 'e3': [2]}",True,True
744,"{'e0': [1, 2, 4, 5, 6], 'e1': [3, 6], 'e2': [4, 6], 'e3': [3, 4]}",True,True
745,"{'e0': [1, 2, 4, 5], 'e1': [1, 2, 3], 'e2': [2, 4, 5], 'e3': [1, 2]}",True,True
746,"{'e0': [1, 2, 4, 5], 'e1': [1, 2, 4], 'e2': [1, 2, 3], 'e3': [1, 3, 4]}",True,True
747,"{'e0': [1, 2, 4, 5], 'e1': [1, 2, 4], 'e2': [2, 3, 4], 'e3': [1, 4]}",True,True
748,"{'e0': [1, 2, 4, 5], 'e1': [1, 2, 4], 'e2': [2, 4, 5], 'e3': [2, 3, 4]}",True,True
749,"{'e0': [1, 2, 4, 5], 'e1': [1, 2, 5], 'e2': [3, 4], 'e3': [1, 2]}",True,True
750,"{'e0': [1, 2, 4, 5], 'e1': [1, 3, 4, 5], 'e2': [1, 3, 5], 'e3': [1, 4, 5]}",True,True
751,"{'e0': [1, 2, 4, 5], 'e1': [1, 3, 4, 5], 'e2': [1, 4, 5], 'e3': [4, 5]}",True,True
752,"{'e0': [1, 2, 4, 5], 'e1': [1, 3, 4, 5], 'e2': [2, 4, 5], 'e3': [4, 5]}",True,True
753,"{'e0': [1, 2, 4, 5], 'e1': [1, 3, 5], 'e2': [1, 2, 5], 'e3': [2, 4]}",True,True
754,"{'e0': [1, 2, 4, 5], 'e1': [1, 3], 'e2': [1, 2], 'e3': [2, 3]}",True,True
755,"{'e0': [1, 2, 4, 5], 'e1': [1, 4, 5], 'e2': [2, 5], 'e3': [2, 3]}",True,True
756,"{'e0': [1, 2, 4, 5], 'e1': [1, 4, 5], 'e2': [3, 4], 'e3': [4, 5]}",True,True
757,"{'e0': [1, 2, 4, 5], 'e1': [2, 3, 4, 5], 'e2': [1, 2, 5], 'e3': [4, 5]}",True,True
758,"{'e0': [1, 2, 4, 5], 'e1': [2, 3, 4], 'e2': [1, 2]}",True,True
759,"{'e0': [1, 2, 4, 5], 'e1': [2, 3, 5], 'e2': [1, 2, 4], 'e3': [3, 5]}",True,True
760,"{'e0': [1, 2, 4, 5], 'e1': [2, 3, 5], 'e2': [4, 5], 'e3': [2, 5]}",True,True
761,"{'e0': [1, 2, 4, 5], 'e1': [2, 4, 5], 'e2': [1, 4, 5], 'e3': [1, 3]}",True,True
762,"{'e0': [1, 2, 4, 5], 'e1': [2, 4, 5], 'e2': [1, 4, 5], 'e3': [3, 4]}",True,True
763,"{'e0': [1, 2, 4, 5], 'e1': [2, 4, 5], 'e2': [1, 4], 'e3': [3, 4]}",True,True
764,"{'e0': [1, 2, 4, 5], 'e1': [2, 4], 'e2': [2, 3]}",True,True
765,"{'e0': [1, 2, 4, 5], 'e1': [2, 5], 'e2': [3, 4]}",True,True
766,"{'e0': [1, 2, 4, 5], 'e1': [3, 4, 5], 'e2': [1, 2, 5], 'e3': [3, 5]}",True,True
767,"{'e0': [1, 2, 4, 7], 'e1': [3, 4, 5, 7], 'e2': [2, 6, 7]}",True,True
768,"{'e0': [1, 2, 4, 7], 'e1': [3, 5, 6, 8], 'e2': [1, 3, 4]}",True,True
769,"{'e0': [1, 2, 4], 'e1': [1, 2, 3], 'e2': [2, 3], 'e3': [1, 3]}",True,True
770,"{'e0': [1, 2, 4], 'e1': [1, 2], 'e2': [1, 5], 'e3': [2, 3]}",True,True
771,"{'e0': [1, 2, 4], 'e1': [1, 3], 'e2': [1, 4], 'e3': [2]}",True,True
772,"{'e0': [1, 2, 4], 'e1': [1, 4], 'e2': [2, 3], 'e3': [3]}",True,True
773,"{'e0': [1, 2, 4], 'e1': [1, 4], 'e2': [2, 3]}",True,True
774,"{'e0': [1, 2, 4], 'e1': [2, 3, 4], 'e2': [1, 2], 'e3': [3, 4], 'e4': [2, 4]}",True,True
775,"{'e0': [1, 2, 4], 'e1': [2, 3, 4], 'e2': [2, 4], 'e3': [1, 2]}",True,True
776,"{'e0': [1, 2, 4], 'e1': [2, 3, 4], 'e2': [2, 5], 'e3': [1, 4]}",True,True
777,"{'e0': [1, 2, 4], 'e1': [2, 3, 4], 'e2': [3, 4], 'e3': [1, 4]}",True,True
778,"{'e0': [1, 2, 4], 'e1': [2, 3, 4], 'e2': [4], 'e3': [2]}",True,True
779,"{'e0': [1, 2, 4], 'e1': [2, 3, 5], 'e2': [3, 4, 5], 'e3': [2, 4]}",True,True
780,"{'e0': [1, 2, 4], 'e1': [2, 3], 'e2': [2, 4]}",True,True
781,"{'e0': [1, 2, 4], 'e1': [2, 3], 'e2': [4, 5]}",True,True
782,"{'e0': [1, 2, 4], 'e1': [3, 4, 5], 'e2': [1, 5], 'e3': [4, 5]}",True,True
783,"{'e0': [1, 2, 4], 'e1': [3, 4], 'e2': [4]}",True,True
784,"{'e0': [1, 2, 4], 'e1': [3, 5, 6]}",True,True
785,"{'e0': [1, 2, 5, 7], 'e1': [1, 3, 7], 'e2': [2, 4, 6]}",True,True
786,"{'e0': [1, 2, 5], 'e1': [1, 5], 'e2': [1, 4], 'e3': [2, 3]}",True,True
787,"{'e0': [1, 2, 5], 'e1': [2, 5], 'e2': [3, 4], 'e3': [1, 3]}",True,True
788,"{'e0': [1, 2], 'e1': [1, 3], 'e2': [1]}",True,True
789,"{'e0': [1, 2], 'e1': [2, 4], 'e2': [3, 4]}",True,True
790,"{'e0': [1, 2], 'e1': [3, 4]}",True,True
791,"{'e0': [1, 3, 4, 5, 6], 'e1': [1, 2, 3, 4, 5], 'e2': [3, 4, 5, 6], 'e3': [1, 3, 5, 6], 'e4': [1, 6]}",True,True
792,"{'e0': [1, 3, 4, 5, 6], 'e1': [2, 6], 'e2': [3, 5], 'e3': [1, 4]}",True,True
793,"{'e0': [1, 3, 4, 5, 7], 'e1': [3, 5, 6, 7], 'e2': [1, 2, 4, 7]}",True,True
794,"{'e0': [1, 3, 4, 5], 'e1': [1, 2, 3, 5], 'e2': [1, 3, 5], 'e3': [1, 4]}",True,True
795,"{'e0': [1, 3, 4, 5], 'e1': [1, 2, 4], 'e2': [1, 2]}",True,True
796,"{'e0': [1, 3, 4, 5], 'e1': [1, 2, 5], 'e2': [1, 3, 5], 'e3': [2, 3]}",True,True
797,"{'e0': [1, 3, 4, 5], 'e1': [1, 3, 5], 'e2': [2, 5]}",True,True
798,"{'e0': [1, 3, 4, 5], 'e1': [2, 3, 4, 5], 'e2': [2, 3, 5], 'e3': [2, 4]}",True,True
799,"{'e0': [1, 3, 4, 5], 'e1': [2, 4, 5, 6]}",True,True
800,"{'e0': [1, 3, 4, 5], 'e1': [3, 5], 'e2': [1, 2], 'e3': [4, 5]}",True,True
801,"{'e0': [1, 3, 4, 7], 'e1': [1, 2, 3, 4], 'e2': [1, 5, 6]}",True,True
802,"{'e0': [1, 3, 4, 7], 'e1': [1, 3, 5, 7], 'e2': [1, 2, 5, 6]}",True,True
803,"{'e0': [1, 3, 4], 'e1': [1, 2, 3], 'e2': [1, 3], 'e3': [4]}",True,True
804,"{'e0': [1, 3, 4], 'e1': [1, 2, 4], 'e2': [1, 3], 'e3': [2, 4]}",True,True
805,"{'e0': [1, 3, 4], 'e1': [1, 2, 4], 'e2': [1, 4], 'e3': [1, 3], 'e4': [3, 4]}",True,True
806,"{'e0': [1, 3, 4], 'e1': [1, 2, 5], 'e2': [1, 4], 'e3': [1, 5]}",True,True
807,"{'e0': [1, 3, 4], 'e1': [2, 3, 4], 'e2': [1, 4], 'e3': [3]}",True,True
808,"{'e0': [1, 3, 4], 'e1': [2, 3, 4], 'e2': [3, 4]}",True,True
809,"{'e0': [1, 3, 4], 'e1': [2, 3, 4]}",True,True
810,"{'e0': [1, 3, 4], 'e1': [2, 3], 'e2': [1, 4], 'e3': [3]}",True,True
811,"{'e0': [1, 3, 4], 'e1': [2, 3], 'e2': [2, 5]}",True,True
812,"{'e0': [1, 3, 4], 'e1': [2, 4], 'e2': [1, 3], 'e3': [1]}",True,True
813,"{'e0': [1, 3, 4], 'e1': [2, 4], 'e2': [1, 4], 'e3': [1, 3], 'e4': [3, 4]}",True,True
814,"{'e0': [1, 3, 4], 'e1': [2, 4], 'e2': [1], 'e3': [4]}",True,True
815,"{'e0': [1, 3, 4], 'e1': [2, 4], 'e2': [2], 'e3': [3]}",True,True
816,"{'e0': [1, 3, 4], 'e1': [2, 4], 'e2': [3, 4], 'e3': [2, 3]}",True,True
817,"{'e0': [1, 3, 4], 'e1': [3, 4, 5], 'e2': [2, 4, 6], 'e3': [1, 3, 7]}",True,True
818,"{'e0': [1, 3, 5, 6], 'e1': [4, 6, 7, 8], 'e2': [2, 3, 6]}",True,True
819,"{'e0': [1, 3, 5], 'e1': [1, 2, 3], 'e2': [4, 5]}",True,True
820,"{'e0': [1, 3, 5], 'e1': [1, 2, 4]}",True,True
821,"{'e0': [1, 3, 5], 'e1': [1, 2, 5], 'e2': [1, 2], 'e3': [1, 4]}",True,True
822,"{'e0': [1, 3, 5], 'e1': [1, 3, 4], 'e2': [3, 4], 'e3': [2, 5]}",True,True
823,"{'e0': [1, 3, 5], 'e1': [2, 3, 5], 'e2': [3, 5], 'e3': [1, 4]}",True,True
824,"{'e0': [1, 3, 5], 'e1': [2, 4], 'e2': [1, 5], 'e3': [1, 2]}",True,True
825,"{'e0': [1, 3], 'e1': [1, 2], 'e2': [2, 4], 'e3': [1]}",True,True
826,"{'e0': [1, 3], 'e1': [1, 2]}",True,True
827,"{'e0': [1, 3], 'e1': [3], 'e2': [2], 'e3': [1]}",True,True
828,"{'e0': [1, 4, 5, 6], 'e1': [1, 2, 7], 'e2': [1, 2, 3]}",True,True
829,"{'e0': [1, 4, 5, 6], 'e1': [2, 3, 5, 7], 'e2': [2, 3, 7]}",True,True
830,"{'e0': [1, 4, 5, 7], 'e1': [2, 3, 4, 6], 'e2': [1, 3, 4]}",True,True
831,"{'e0': [1, 4, 5], 'e1': [1, 2, 3], 'e2': [2, 3], 'e3': [1, 4]}",True,True
832,"{'e0': [1, 4, 5], 'e1': [1, 3, 4], 'e2': [2, 5], 'e3': [1, 5]}",True,True
833,"{'e0': [1, 4, 5], 'e1': [2, 3, 4], 'e2': [2, 4]}",True,True
834,"{'e0': [1, 4, 5], 'e1': [2, 3, 5], 'e2': [2, 3], 'e3': [3, 5]}",True,True
835,"{'e0': [1, 4, 5], 'e1': [2, 3, 5], 'e2': [2, 3]}",True,True
836,"{'e0': [1, 4, 5], 'e1': [2, 4, 7], 'e2': [3, 4, 6], 'e3': [3, 4, 7]}",True,True
837,"{'e0': [1, 4, 5], 'e1': [2, 4], 'e2': [3, 4]}",True,True
838,"{'e0': [1, 4, 6, 7], 'e1': [1, 2, 3, 7], 'e2': [4, 5, 6]}",True,True
839,"{'e0': [1, 4, 6, 8], 'e1': [2, 3, 5, 6], 'e2': [3, 5, 7]}",True,True
840,"{'e0': [1, 5, 6, 8], 'e1': [2, 4, 7], 'e2': [1, 3, 7]}",True,True
841,"{'e0': [1, 6, 7], 'e1': [2, 5, 6], 'e2': [2, 4, 6], 'e3': [1, 3, 7]}",True,True
842,"{'e0': [10, 11, 12, 2, 3, 4, 5, 6, 7, 8], 'e1': [1, 10, 12, 2, 3, 4, 6, 9], 'e2': [10, 11, 12, 3, 7], 'e3': [10, 11, 6, 8]}",True,True
843,"{'e0': [10, 11, 12, 2, 3, 4, 5, 6, 7, 9], 'e1': [1, 11, 2, 3, 4, 5, 7, 8], 'e2': [11, 3, 5, 7, 9], 'e3': [10, 11, 2, 3]}",True,True
844,"{'e0': [10, 11, 12, 2, 3, 4, 6, 7, 8, 9], 'e1': [10, 11, 12, 3, 5, 7, 8, 9], 'e2': [11, 12, 7, 8, 9], 'e3': [1, 12, 4, 8]}",True,True
845,"{'e0': [10, 11, 12, 2, 3, 5, 6, 7, 8, 9], 'e1': [1, 10, 11, 12, 4, 5, 6, 7], 'e2': [12, 2, 3, 7, 9], 'e3': [10, 11, 6, 7]}",True,True
846,"{'e0': [2, 3, 4, 5, 6], 'e1': [1, 2, 4, 5, 6]}",True,True
847,"{'e0': [2, 3, 4, 5], 'e1': [1, 2, 3, 5], 'e2': [3, 4, 5]}",True,True
848,"{'e0': [2, 3, 4, 5], 'e1': [1, 2, 4], 'e2': [2, 3, 4], 'e3': [2, 4]}",True,True
849,"{'e0': [2, 3, 4, 5], 'e1': [1, 2, 5], 'e2': [4, 5], 'e3': [1, 2]}",True,True
850,"{'e0': [2, 3, 4, 5], 'e1': [1, 2, 7], 'e2': [3, 6, 8]}",True,True
851,"{'e0': [2, 3, 4, 5], 'e1': [1, 3, 5], 'e2': [3, 4], 'e3': [2, 4]}",True,True
852,"{'e0': [2, 3, 4, 5], 'e1': [1, 3, 5], 'e2': [4, 5], 'e3': [2, 3]}",True,True
853,"{'e0': [2, 3, 4, 5], 'e1': [1, 5], 'e2': [3, 5], 'e3': [2, 5]}",True,True
854,"{'e0': [2, 3, 4, 5], 'e1': [2, 3, 5], 'e2': [1, 2, 5]}",True,True
855,"{'e0': [2, 3, 4, 5], 'e1': [2, 3, 5], 'e2': [1, 4]}",True,True
856,"{'e0': [2, 3, 4, 5], 'e1': [2, 3, 5], 'e2': [4, 5], 'e3': [1, 2]}",True,True
857,"{'e0': [2, 3, 4, 5], 'e1': [3, 5], 'e2': [2, 5], 'e3': [1, 3]}",True,True
858,"{'e0': [2, 3, 4, 8], 'e1': [1, 2, 4, 7], 'e2': [2, 5, 6]}",True,True
859,"{'e0': [2, 3, 4], 'e1': [1, 2, 3], 'e2': [1, 2], 'e3': [1]}",True,True
860,"{'e0': [2, 3, 4], 'e1': [1, 2, 4], 'e2': [2, 3], 'e3': [2]}",True,True
861,"{'e0': [2, 3, 4], 'e1': [1, 2, 5], 'e2': [3, 4], 'e3': [1, 5]}",True,True
862,"{'e0': [2, 3, 4], 'e1': [1, 3, 4], 'e2': [2, 3]}",True,True
863,"{'e0': [2, 3, 4], 'e1': [1, 3], 'e2': [3], 'e3': [1]}",True,True
864,"{'e0': [2, 3, 4], 'e1': [1, 6, 7], 'e2': [5, 6, 7], 'e3': [3, 6, 7]}",True,True
865,"{'e0': [2, 3, 4], 'e1': [2, 4, 5], 'e2': [1, 2]}",True,True
866,"{'e0': [2, 3, 4], 'e1': [2, 4], 'e2': [1, 2], 'e3': [2, 3]}",True,True
867,"{'e0': [2, 3, 4], 'e1': [3, 4, 5], 'e2': [1, 2, 4], 'e3': [3, 4]}",True,True
868,"{'e0': [2, 3, 4], 'e1': [3, 4], 'e2': [1, 3], 'e3': [3]}",True,True
869,"{'e0': [2, 3, 4], 'e1': [4, 5], 'e2': [2, 3], 'e3': [1, 4]}",True,True
870,"{'e0': [2, 3, 5, 6, 7], 'e1': [1, 2, 4, 5], 'e2': [3, 5, 6, 7]}",True,True
871,"{'e0': [2, 3, 5, 6, 7], 'e1': [1, 2, 5, 7], 'e2': [2, 4, 5, 7]}",True,True
872,"{'e0': [2, 3, 5, 7], 'e1': [3, 4, 6, 7], 'e2': [1, 3, 7]}",True,True
873,"{'e0': [2, 3, 5, 8], 'e1': [1, 2, 4], 'e2': [2, 6, 7]}",True,True
874,"{'e0': [2, 3, 5], 'e1': [1, 2, 5], 'e2': [2, 4, 5]}",True,True
875,"{'e0': [2, 3, 5], 'e1': [1, 2], 'e2': [2, 4], 'e3': [2, 5]}",True,True
876,"{'e0': [2, 3, 7], 'e1': [1, 2, 4], 'e2': [2, 5, 6]}",True,True
877,"{'e0': [2, 3], 'e1': [1, 2], 'e2': [3], 'e3': [1]}",True,True
878,"{'e0': [2, 3], 'e1': [1, 3], 'e2': [1], 'e3': [3]}",True,True
879,"{'e0': [2, 3], 'e1': [1, 3], 'e2': [1]}",True,True
880,"{'e0': [2, 3], 'e1': [1, 3], 'e2': [3, 4], 'e3': [1]}",True,True
881,"{'e0': [2, 3], 'e1': [2, 4], 'e2': [1, 2], 'e3': [2]}",True,True
882,"{'e0': [2, 4, 5, 6, 7], 'e1': [1, 2, 3, 7], 'e2': [2, 4, 5, 7]}",True,True
883,"{'e0': [2, 4, 5, 6], 'e1': [2, 4, 5, 7], 'e2': [1, 3, 4, 5]}",True,True
884,"{'e0': [2, 4, 5], 'e1': [1, 2, 4], 'e2': [2, 3, 4], 'e3': [2, 4]}",True,True
885,"{'e0': [2, 4, 5], 'e1': [1, 2, 5], 'e2': [2, 3], 'e3': [2, 5]}",True,True
886,"{'e0': [2, 4, 5], 'e1': [2, 3, 5], 'e2': [1, 3, 5], 'e3': [4, 5]}",True,True
887,"{'e0': [2, 4, 5], 'e1': [2, 3, 7], 'e2': [2, 5, 6], 'e3': [1, 2, 5]}",True,True
888,"{'e0': [2, 4, 6, 7], 'e1': [3, 4, 5], 'e2': [1, 4, 7]}",True,True
889,"{'e0': [2, 4, 6], 'e1': [2, 3, 4], 'e2': [1, 5, 6], 'e3': [2, 3, 7]}",True,True
890,"{'e0': [2, 4, 7], 'e1': [1, 4, 7], 'e2': [3, 6, 7], 'e3': [3, 4, 5]}",True,True
891,"{'e0': [2, 4], 'e1': [1, 4], 'e2': [3, 4]}",True,True
892,"{'e0': [2, 5, 6], 'e1': [2, 5, 7], 'e2': [2, 3, 4], 'e3': [1, 2, 4]}",True,True
893,"{'e0': [3, 4, 5], 'e1': [1, 2, 5], 'e2': [2, 5], 'e3': [1, 5]}",True,True
894,"{'e0': [3, 4, 5], 'e1': [1, 3, 4], 'e2': [2, 4, 5]}",True,True
895,"{'e0': [3, 4, 5], 'e1': [1, 3, 4], 'e2': [2, 4], 'e3': [2, 3]}",True,True
896,"{'e0': [3, 4, 5], 'e1': [2, 4, 5], 'e2': [1, 3, 5], 'e3': [3, 4]}",True,True
897,"{'e0': [3, 4, 7], 'e1': [1, 5, 7], 'e2': [1, 2, 6]}",True,True
898,"{'e0': [3, 4], 'e1': [2, 3], 'e2': [1, 4], 'e3': [2]}",True,True
899,"{'e0': [3, 6, 7], 'e1': [2, 4, 5], 'e2': [1, 6, 7], 'e3': [1, 2, 4]}",True,True
900,"{'e0': [4, 5, 7, 8], 'e1': [1, 3, 4, 5], 'e2': [2, 3, 6]}",True,True
901,"{'e0': [1, 10, 11, 12, 13, 14, 15, 16, 2, 4, 5, 6], 'e1': [10, 11, 12, 14, 15, 3, 4, 5, 6, 7], 'e2': [11, 12, 15, 2, 3, 4, 5, 6, 7, 8], 'e3': [1, 10, 14, 16, 5, 6, 8], 'e4': [15, 16, 3, 5, 9], 'e5': [10, 13, 15, 3, 8], 'e6': [1, 7, 9]}",False,False
902,"{'e0': [1, 10, 11, 12, 13, 14, 15, 16, 2, 5, 7, 8], 'e1': [1, 12, 14, 16, 2, 3, 6, 7, 8, 9], 'e2': [1, 10, 11, 16, 2, 3, 4, 5, 6, 7], 'e3': [1, 10, 14, 16, 2, 4, 7, 9], 'e4': [1, 11, 16, 2, 7, 8], 'e5': [10, 4, 6, 7]}",False,False
903,"{'e0': [1, 10, 11, 12, 13, 14, 15, 16, 3, 4, 5, 7], 'e1': [1, 11, 14, 15, 16, 3, 4, 6, 8, 9], 'e2': [11, 13, 14, 15, 2, 3, 4, 6, 7, 8], 'e3': [10, 11, 13, 14, 16, 2, 8], 'e4': [10, 13, 16, 5, 9], 'e5': [13, 14, 15, 16, 4], 'e6': [15, 2, 6]}",False,False
904,"{'e0': [1, 10, 11, 12, 13, 14, 15, 16, 3, 5, 7, 8], 'e1': [1, 10, 12, 13, 15, 16, 2, 3, 5, 8], 'e2': [11, 12, 13, 14, 15, 16, 4, 5, 6, 9], 'e3': [11, 12, 14, 3, 6, 7, 8, 9], 'e4': [12, 3, 4, 5, 7, 8], 'e5': [13, 2, 3, 6]}",False,False
905,"{'e0': [1, 10, 11, 12, 13, 14, 15, 16, 6, 7, 8, 9], 'e1': [11, 13, 15, 16, 2, 3, 4, 5, 7, 8], 'e2': [1, 12, 14, 16, 3, 4, 5, 6, 7, 9], 'e3': [1, 11, 13, 14, 15, 16, 6, 8], 'e4': [14, 15, 3, 5, 7, 9], 'e5': [12, 13, 5, 6]}",False,False
906,"{'e0': [1, 10, 11, 12, 13, 14, 15, 2, 3, 5, 7, 9], 'e1': [1, 10, 12, 13, 14, 16, 2, 3, 8, 9], 'e2': [11, 12, 15, 16, 2, 3, 4, 5, 6, 8], 'e3': [1, 11, 12, 13, 15, 16, 6, 9], 'e4': [12, 14, 16, 2, 4, 6], 'e5': [1, 11, 14, 15]}",False,False
907,"{'e0': [1, 10, 11, 12, 13, 14, 15, 2, 3, 7, 8, 9], 'e1': [10, 12, 13, 14, 15, 16, 2, 3, 6, 8], 'e2': [1, 13, 14, 15, 16, 2, 3, 5, 7, 9], 'e3': [10, 14, 2, 4, 6, 7, 8], 'e4': [12, 13, 14, 3, 6], 'e5': [1, 10, 14, 2, 6], 'e6': [13, 6, 7]}",False,False
908,"{'e0': [1, 10, 11, 12, 13, 14, 15, 3, 4, 6, 7, 9], 'e1': [1, 10, 12, 14, 2, 3, 5, 6, 7, 9], 'e2': [1, 13, 14, 15, 16, 3, 4, 6, 7, 8], 'e3': [1, 10, 11, 13, 16, 5, 6, 7], 'e4': [11, 13, 14, 15, 2, 9], 'e5': [13, 2, 5, 9]}",False,False
909,"{'e0': [1, 10, 11, 12, 13, 14, 16, 2, 3, 4, 5, 6], 'e1': [12, 13, 14, 15, 16, 2, 3, 6, 7, 8], 'e2': [1, 10, 11, 15, 2, 3, 4, 5, 8, 9], 'e3': [11, 12, 13, 14, 3, 4, 8], 'e4': [1, 13, 15, 2, 7], 'e5': [1, 15, 2, 5, 7], 'e6': [12, 3, 8]}",False,False
910,"{'e0': [1, 10, 11, 12, 13, 14, 16, 2, 3, 5, 6, 8], 'e1': [10, 11, 12, 13, 16, 2, 4, 5, 6, 9], 'e2': [11, 12, 13, 15, 16, 2, 4, 5, 6, 7], 'e3': [1, 12, 13, 2, 5, 6, 8], 'e4': [15, 2, 4, 7, 9], 'e5': [1, 10, 2, 5, 8], 'e6': [12, 5, 6]}",False,True
911,"{'e0': [1, 10, 11, 12, 13, 14, 16, 2, 4, 5, 6, 7], 'e1': [1, 11, 12, 13, 14, 16, 2, 3, 5, 6], 'e2': [1, 11, 15, 16, 2, 3, 5, 6, 7, 9], 'e3': [1, 10, 12, 13, 3, 7, 8, 9], 'e4': [14, 2, 4, 5, 8, 9], 'e5': [10, 15, 6, 9]}",False,False
912,"{'e0': [1, 10, 11, 12, 13, 14, 16, 2, 4, 6, 7, 8], 'e1': [1, 10, 14, 15, 16, 3, 4, 5, 6, 9], 'e2': [1, 12, 13, 16, 2, 4, 5, 6, 7, 8], 'e3': [1, 12, 13, 16, 3, 4, 5, 9], 'e4': [11, 12, 13, 15, 5, 9], 'e5': [12, 15, 2, 8]}",False,False
913,"{'e0': [1, 10, 11, 12, 13, 14, 16, 2, 5, 6, 7, 8], 'e1': [1, 10, 13, 14, 15, 16, 4, 6, 7, 8], 'e2': [1, 10, 11, 12, 14, 16, 3, 4, 5, 7], 'e3': [11, 12, 14, 15, 3, 5, 7], 'e4': [2, 3, 4, 6, 9], 'e5': [14, 15, 3, 4, 6], 'e6': [11, 13, 4]}",False,False
914,"{'e0': [1, 10, 11, 12, 13, 14, 16, 2, 5, 6, 8, 9], 'e1': [10, 13, 15, 16, 2, 3, 4, 7, 8, 9], 'e2': [1, 10, 11, 12, 13, 3, 4, 6, 7, 8], 'e3': [10, 11, 2, 3, 7, 8, 9], 'e4': [1, 10, 4, 5, 9], 'e5': [15, 16, 2, 5, 9], 'e6': [12, 15, 7]}",False,False
915,"{'e0': [1, 10, 11, 12, 13, 14, 16, 3, 4, 5, 6, 7], 'e1': [1, 12, 13, 15, 3, 5, 6, 7, 8, 9], 'e2': [1, 11, 13, 15, 16, 2, 3, 5, 6, 8], 'e3': [11, 15, 16, 3, 5, 6, 7], 'e4': [11, 14, 3, 8, 9], 'e5': [12, 13, 5, 7, 9], 'e6': [1, 11, 15]}",False,False
916,"{'e0': [1, 10, 11, 12, 13, 14, 16, 4, 6, 7, 8, 9], 'e1': [1, 11, 12, 13, 15, 2, 3, 4, 5, 9], 'e2': [1, 10, 11, 14, 16, 4, 5, 6, 7, 8], 'e3': [1, 11, 15, 2, 3, 5, 7], 'e4': [1, 11, 12, 16, 3], 'e5': [16, 6, 7, 8, 9], 'e6': [1, 12, 14]}",False,False
917,"{'e0': [1, 10, 11, 12, 13, 14, 16, 4, 6, 7, 8, 9], 'e1': [1, 14, 15, 16, 2, 3, 5, 6, 7, 8], 'e2': [1, 11, 12, 13, 14, 2, 3, 4, 8, 9], 'e3': [1, 15, 16, 2, 3, 5, 6], 'e4': [1, 11, 13, 16, 8], 'e5': [12, 13, 15, 5, 8], 'e6': [13, 14, 5]}",False,False
918,"{'e0': [1, 10, 11, 12, 13, 14, 2, 3, 5, 6, 8, 9], 'e1': [1, 10, 11, 13, 15, 16, 4, 6, 7, 8], 'e2': [10, 13, 16, 2, 3, 4, 5, 6, 7, 9], 'e3': [10, 13, 15, 16, 2, 5, 7], 'e4': [10, 16, 2, 6, 9], 'e5': [12, 13, 4, 7, 8], 'e6': [3, 7, 8]}",False,False
919,"{'e0': [1, 10, 11, 12, 13, 14, 3, 4, 5, 6, 7, 8], 'e1': [1, 10, 12, 14, 15, 16, 2, 5, 6, 7], 'e2': [10, 11, 14, 15, 16, 2, 4, 7, 8, 9], 'e3': [10, 12, 15, 16, 5, 6, 7, 9], 'e4': [1, 13, 16, 2, 4, 9], 'e5': [13, 2, 3, 6]}",False,False
920,"{'e0': [1, 10, 11, 12, 13, 14, 3, 4, 5, 6, 7, 8], 'e1': [10, 11, 12, 13, 14, 16, 2, 4, 8, 9], 'e2': [1, 10, 11, 14, 15, 2, 3, 4, 6, 7], 'e3': [1, 13, 14, 15, 2, 6, 9], 'e4': [1, 15, 2, 3, 4], 'e5': [13, 15, 5, 6, 8], 'e6': [11, 16, 9]}",False,False
921,"{'e0': [1, 10, 11, 12, 13, 14, 3, 4, 5, 6, 8, 9], 'e1': [1, 10, 12, 13, 14, 15, 2, 3, 4, 8], 'e2': [1, 10, 11, 13, 14, 3, 5, 6, 7, 9], 'e3': [10, 11, 12, 14, 4, 5, 7, 8], 'e4': [13, 14, 15, 16, 4, 8], 'e5': [1, 13, 14, 4]}",False,False
922,"{'e0': [1, 10, 11, 12, 13, 14, 4, 5, 6, 7, 8, 9], 'e1': [10, 11, 12, 13, 15, 2, 4, 5, 7, 9], 'e2': [1, 10, 11, 12, 13, 14, 16, 2, 4, 8], 'e3': [12, 13, 15, 16, 3, 6, 8], 'e4': [1, 11, 14, 3, 4], 'e5': [11, 13, 15, 4, 5], 'e6': [11, 12, 15]}",False,False
