,hypergraph,hyperedge_sizes,num_hyperedges,num_vertices
578,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [3, 4, 6], ""e2"": [1, 4, 6], ""e3"": [1, 3]}","[6, 3, 3, 2]",4,6
579,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [3, 4, 6], ""e2"": [2, 3, 6], ""e3"": [1, 3, 5]}","[6, 3, 3, 3]",4,6
580,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [3, 4, 6], ""e2"": [3, 6], ""e3"": [3, 4]}","[6, 3, 2, 2]",4,6
581,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [3, 4], ""e2"": [3, 6]}","[6, 2, 2]",3,6
582,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [3, 4]}","[6, 2]",2,6
583,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [3, 6], ""e2"": [4, 6], ""e3"": [3, 4]}","[6, 2, 2, 2]",4,6
584,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [4, 6], ""e2"": [4, 5], ""e3"": [3, 4]}","[6, 2, 2, 2]",4,6
585,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [5, 6], ""e2"": [1, 6], ""e3"": [4, 5]}","[6, 2, 2, 2]",4,6
586,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 3, 4], ""e2"": [1, 3, 4], ""e3"": [3, 4, 5]}","[5, 4, 3, 3]",4,5
587,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 3, 4], ""e2"": [1, 4, 5], ""e3"": [1, 4]}","[5, 4, 3, 2]",4,5
588,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 3, 4], ""e2"": [3, 4], ""e3"": [1, 4]}","[5, 4, 2, 2]",4,5
589,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 3, 4], ""e2"": [4, 5, 6], ""e3"": [1, 5], ""e4"": [2, 3]}","[5, 4, 3, 2, 2]",5,6
590,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 3, 5], ""e2"": [1, 2, 3, 4], ""e3"": [1, 5]}","[5, 4, 4, 2]",4,5
591,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 3, 5], ""e2"": [1, 2, 4, 5], ""e3"": [2, 3, 5]}","[5, 4, 4, 3]",4,5
592,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 3, 5], ""e2"": [1, 2, 4], ""e3"": [3, 4]}","[5, 4, 3, 2]",4,5
593,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 3, 5], ""e2"": [1, 3, 4], ""e3"": [3, 4]}","[5, 4, 3, 2]",4,5
594,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 3, 5], ""e2"": [1, 3], ""e3"": [1, 4]}","[5, 4, 2, 2]",4,5
595,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 3, 5], ""e2"": [1, 5], ""e3"": [3, 4]}","[5, 4, 2, 2]",4,5
596,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 3, 5], ""e2"": [2, 3, 4, 5], ""e3"": [2, 3, 5]}","[5, 4, 4, 3]",4,5
597,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 3, 5], ""e2"": [2, 3, 4, 5]}","[5, 4, 4]",3,5
598,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 3, 5], ""e2"": [2, 3, 5]}","[5, 4, 3]",3,5
599,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 3, 5], ""e2"": [2, 4, 5], ""e3"": [1, 2]}","[5, 4, 3, 2]",4,5
600,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 3, 5], ""e2"": [3, 4], ""e3"": [2, 4]}","[5, 4, 2, 2]",4,5
601,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 3], ""e2"": [1, 2], ""e3"": [2, 3]}","[5, 3, 2, 2]",4,5
602,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 3], ""e2"": [1, 4, 5], ""e3"": [2, 3, 5]}","[5, 3, 3, 3]",4,5
603,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 3], ""e2"": [2, 5], ""e3"": [2, 4]}","[5, 3, 2, 2]",4,5
604,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 4, 5], ""e2"": [1, 2]}","[5, 4, 2]",3,5
605,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 4, 5], ""e2"": [1, 3, 5], ""e3"": [3, 4, 5]}","[5, 4, 3, 3]",4,5
606,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 4, 5], ""e2"": [1, 4, 5], ""e3"": [1, 2, 5]}","[5, 4, 3, 3]",4,5
607,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 4, 5], ""e2"": [2, 4, 5], ""e3"": [2, 3]}","[5, 4, 3, 2]",4,5
608,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 4], ""e2"": [1, 4, 5], ""e3"": [1, 2, 5]}","[5, 3, 3, 3]",4,5
609,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 4], ""e2"": [3, 4, 5], ""e3"": [3, 4]}","[5, 3, 3, 2]",4,5
610,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 4], ""e2"": [3, 5]}","[5, 3, 2]",3,5
611,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 5], ""e2"": [2, 4], ""e3"": [4, 5]}","[5, 3, 2, 2]",4,5
612,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2, 5], ""e2"": [3, 4, 5], ""e3"": [2, 4]}","[5, 3, 3, 2]",4,5
613,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 2], ""e2"": [1, 4], ""e3"": [1, 5]}","[5, 2, 2, 2]",4,5
614,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 3, 4, 5], ""e2"": [1, 2, 3, 5], ""e3"": [2, 3, 4]}","[5, 4, 4, 3]",4,5
615,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 3, 4, 5], ""e2"": [1, 3, 5], ""e3"": [1, 5]}","[5, 4, 3, 2]",4,5
616,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 3, 4, 5], ""e2"": [2, 3, 4, 5], ""e3"": [1, 2, 3, 4]}","[5, 4, 4, 4]",4,5
617,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 3, 4, 5], ""e2"": [2, 3, 4, 5], ""e3"": [1, 2]}","[5, 4, 4, 2]",4,5
618,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 3, 4, 5], ""e2"": [2, 3, 4, 5], ""e3"": [3, 5]}","[5, 4, 4, 2]",4,5
619,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 3, 4, 5], ""e2"": [2, 4]}","[5, 4, 2]",3,5
620,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 3, 4, 5], ""e2"": [3, 4, 5], ""e3"": [1, 2]}","[5, 4, 3, 2]",4,5
621,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 3, 4], ""e2"": [2, 3], ""e3"": [1, 4]}","[5, 3, 2, 2]",4,5
622,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 3, 5], ""e2"": [1, 4]}","[5, 3, 2]",3,5
623,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 3, 5], ""e2"": [1, 5], ""e3"": [2, 4]}","[5, 3, 2, 2]",4,5
624,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 3], ""e2"": [3, 6], ""e3"": [2, 3]}","[5, 2, 2, 2]",4,6
625,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 4, 5], ""e2"": [1, 3, 5], ""e3"": [1, 2, 5]}","[5, 3, 3, 3]",4,5
626,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 4, 5], ""e2"": [2, 5], ""e3"": [2, 3]}","[5, 3, 2, 2]",4,5
627,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 4, 5], ""e2"": [3, 4, 5], ""e3"": [2, 3]}","[5, 3, 3, 2]",4,5
628,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [1, 5], ""e2"": [3, 6], ""e3"": [2, 3]}","[5, 2, 2, 2]",4,6
629,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [2, 3, 4, 5], ""e2"": [1, 2, 4], ""e3"": [1, 3, 5]}","[5, 4, 3, 3]",4,5
630,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [2, 3, 4, 5], ""e2"": [1, 2, 4], ""e3"": [2, 3, 5]}","[5, 4, 3, 3]",4,5
631,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [2, 3, 4, 5], ""e2"": [1, 3, 4], ""e3"": [2, 5]}","[5, 4, 3, 2]",4,5
632,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [2, 3, 4, 5], ""e2"": [1, 3, 5]}","[5, 4, 3]",3,5
633,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [2, 3, 4, 5], ""e2"": [2, 3, 5], ""e3"": [3, 4]}","[5, 4, 3, 2]",4,5
634,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [2, 3, 4, 5], ""e2"": [3, 5], ""e3"": [2, 4]}","[5, 4, 2, 2]",4,5
635,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [2, 3, 4], ""e2"": [1, 3], ""e3"": [2, 5]}","[5, 3, 2, 2]",4,5
636,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [2, 3, 4], ""e2"": [2, 4]}","[5, 3, 2]",3,5
637,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [2, 3, 5], ""e2"": [1, 2, 4]}","[5, 3, 3]",3,5
638,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [2, 3, 5], ""e2"": [1, 2], ""e3"": [2, 3]}","[5, 3, 2, 2]",4,5
639,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [2, 3, 5], ""e2"": [2, 3, 4], ""e3"": [1, 3]}","[5, 3, 3, 2]",4,5
640,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [2, 4, 5], ""e2"": [1, 2, 3], ""e3"": [2, 3, 4]}","[5, 3, 3, 3]",4,5
641,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [2, 4, 5], ""e2"": [1, 2, 4], ""e3"": [2, 4]}","[5, 3, 3, 2]",4,5
642,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [2, 4, 5], ""e2"": [1, 3, 4], ""e3"": [1, 3]}","[5, 3, 3, 2]",4,5
643,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [2, 4, 5], ""e2"": [1, 4, 5], ""e3"": [2, 5]}","[5, 3, 3, 2]",4,5
644,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [2, 4, 5], ""e2"": [3, 4, 5], ""e3"": [2, 3]}","[5, 3, 3, 2]",4,5
645,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [2, 5], ""e2"": [1, 4]}","[5, 2, 2]",3,5
646,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [2, 5], ""e2"": [1, 5], ""e3"": [1, 2]}","[5, 2, 2, 2]",4,5
647,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [3, 4, 5], ""e2"": [1, 3, 4]}","[5, 3, 3]",3,5
648,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [3, 4], ""e2"": [2, 3], ""e3"": [1, 5]}","[5, 2, 2, 2]",4,5
649,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [3, 4], ""e2"": [2, 5], ""e3"": [2, 3]}","[5, 2, 2, 2]",4,5
650,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [4, 5], ""e2"": [2, 5]}","[5, 2, 2]",3,5
651,"{""e0"": [1, 2, 3, 4, 5], ""e1"": [5, 6], ""e2"": [1, 3], ""e3"": [3, 4]}","[5, 2, 2, 2]",4,6
652,"{""e0"": [1, 2, 3, 4, 6], ""e1"": [2, 4, 6], ""e2"": [1, 2, 3], ""e3"": [2, 5], ""e4"": [1, 6]}","[5, 3, 3, 2, 2]",5,6
653,"{""e0"": [1, 2, 3, 4, 6], ""e1"": [4, 5], ""e2"": [1, 6], ""e3"": [4, 6]}","[5, 2, 2, 2]",4,6
654,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 2, 3], ""e2"": [1, 2], ""e3"": [3, 4]}","[4, 3, 2, 2]",4,4
655,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 2, 3], ""e2"": [1, 4], ""e3"": [3]}","[4, 3, 2, 1]",4,4
656,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 2, 4, 5], ""e2"": [1, 2, 4]}","[4, 4, 3]",3,5
657,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 2, 4], ""e2"": [1, 2, 3], ""e3"": [3, 4]}","[4, 3, 3, 2]",4,4
658,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 2, 4], ""e2"": [2, 3], ""e3"": [1, 2]}","[4, 3, 2, 2]",4,4
659,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 2, 4], ""e2"": [3]}","[4, 3, 1]",3,4
660,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 2, 5], ""e2"": [3, 4], ""e3"": [2, 5]}","[4, 3, 2, 2]",4,5
661,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 2], ""e2"": [3, 4], ""e3"": [3]}","[4, 2, 2, 1]",4,4
662,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 2]}","[4, 2]",2,4
663,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 3, 4], ""e2"": [1, 2, 3], ""e3"": [1, 2, 4]}","[4, 3, 3, 3]",4,4
664,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 3, 4], ""e2"": [1, 2, 4], ""e3"": [1, 2]}","[4, 3, 3, 2]",4,4
665,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 3, 4], ""e2"": [1, 3], ""e3"": [4]}","[4, 3, 2, 1]",4,4
666,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 3, 4], ""e2"": [1, 4, 5], ""e3"": [1, 2]}","[4, 3, 3, 2]",4,5
667,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 3, 4], ""e2"": [1, 4], ""e3"": [2]}","[4, 3, 2, 1]",4,4
668,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 3, 4], ""e2"": [2, 3, 4], ""e3"": [3, 4]}","[4, 3, 3, 2]",4,4
669,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 3, 4], ""e2"": [2, 3], ""e3"": [2]}","[4, 3, 2, 1]",4,4
670,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 3, 4], ""e2"": [2, 4], ""e3"": [4]}","[4, 3, 2, 1]",4,4
671,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 3, 4], ""e2"": [2], ""e3"": [1]}","[4, 3, 1, 1]",4,4
672,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 3, 4], ""e2"": [3]}","[4, 3, 1]",3,4
673,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 3, 5], ""e2"": [2, 3, 4]}","[4, 3, 3]",3,5
674,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 3], ""e2"": [1], ""e3"": [3]}","[4, 2, 1, 1]",4,4
675,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 3], ""e2"": [4], ""e3"": [2]}","[4, 2, 1, 1]",4,4
676,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 4, 5], ""e2"": [1, 5], ""e3"": [4, 5]}","[4, 3, 2, 2]",4,5
677,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 4, 5], ""e2"": [2, 3, 4], ""e3"": [1, 2, 4]}","[4, 3, 3, 3]",4,5
678,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 4, 5], ""e2"": [2, 3], ""e3"": [1, 4]}","[4, 3, 2, 2]",4,5
679,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 4], ""e2"": [1, 2], ""e3"": [2, 4]}","[4, 2, 2, 2]",4,4
680,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 4], ""e2"": [1, 3], ""e3"": [4]}","[4, 2, 2, 1]",4,4
681,"{""e0"": [1, 2, 3, 4], ""e1"": [1, 4], ""e2"": [3]}","[4, 2, 1]",3,4
682,"{""e0"": [1, 2, 3, 4], ""e1"": [1]}","[4, 1]",2,4
683,"{""e0"": [1, 2, 3, 4], ""e1"": [2, 3, 4], ""e2"": [1, 4, 5], ""e3"": [3, 4]}","[4, 3, 3, 2]",4,5
684,"{""e0"": [1, 2, 3, 4], ""e1"": [2, 3, 4], ""e2"": [1, 4], ""e3"": [1, 3]}","[4, 3, 2, 2]",4,4
685,"{""e0"": [1, 2, 3, 4], ""e1"": [2, 3, 4], ""e2"": [2, 4, 5], ""e3"": [4, 5]}","[4, 3, 3, 2]",4,5
686,"{""e0"": [1, 2, 3, 4], ""e1"": [2, 3, 4], ""e2"": [2, 4], ""e3"": [3, 4]}","[4, 3, 2, 2]",4,4
687,"{""e0"": [1, 2, 3, 4], ""e1"": [2, 3, 4], ""e2"": [2, 5], ""e3"": [3, 5]}","[4, 3, 2, 2]",4,5
688,"{""e0"": [1, 2, 3, 4], ""e1"": [2, 3, 4], ""e2"": [2], ""e3"": [4]}","[4, 3, 1, 1]",4,4
689,"{""e0"": [1, 2, 3, 4], ""e1"": [2, 3, 4], ""e2"": [3, 4], ""e3"": [3]}","[4, 3, 2, 1]",4,4
690,"{""e0"": [1, 2, 3, 4], ""e1"": [2, 3, 4]}","[4, 3]",2,4
691,"{""e0"": [1, 2, 3, 4], ""e1"": [2, 4], ""e2"": [1], ""e3"": [2]}","[4, 2, 1, 1]",4,4
692,"{""e0"": [1, 2, 3, 4], ""e1"": [2, 4], ""e2"": [2, 3], ""e3"": [1, 3]}","[4, 2, 2, 2]",4,4
693,"{""e0"": [1, 2, 3, 4], ""e1"": [2, 4], ""e2"": [2]}","[4, 2, 1]",3,4
694,"{""e0"": [1, 2, 3, 4], ""e1"": [2], ""e2"": [1], ""e3"": [3]}","[4, 1, 1, 1]",4,4
695,"{""e0"": [1, 2, 3, 4], ""e1"": [3, 4, 5], ""e2"": [1, 2, 3], ""e3"": [2, 4]}","[4, 3, 3, 2]",4,5
696,"{""e0"": [1, 2, 3, 4], ""e1"": [3, 4, 5], ""e2"": [3, 4]}","[4, 3, 2]",3,5
697,"{""e0"": [1, 2, 3, 4], ""e1"": [3, 4], ""e2"": [1, 3], ""e3"": [2]}","[4, 2, 2, 1]",4,4
698,"{""e0"": [1, 2, 3, 4], ""e1"": [3, 4], ""e2"": [1, 3], ""e3"": [3]}","[4, 2, 2, 1]",4,4
699,"{""e0"": [1, 2, 3, 4], ""e1"": [3, 4], ""e2"": [2, 3], ""e3"": [1, 3]}","[4, 2, 2, 2]",4,4
700,"{""e0"": [1, 2, 3, 4], ""e1"": [3, 5], ""e2"": [1, 3], ""e3"": [2, 4]}","[4, 2, 2, 2]",4,5
701,"{""e0"": [1, 2, 3, 4], ""e1"": [4], ""e2"": [2]}","[4, 1, 1]",3,4
702,"{""e0"": [1, 2, 3, 5, 7], ""e1"": [2, 5, 6, 7], ""e2"": [3, 4, 5, 7]}","[5, 4, 4]",3,7
703,"{""e0"": [1, 2, 3, 5], ""e1"": [1, 2, 3, 4], ""e2"": [1, 3, 4], ""e3"": [2, 3, 4]}","[4, 4, 3, 3]",4,5
704,"{""e0"": [1, 2, 3, 5], ""e1"": [1, 2, 3], ""e2"": [3, 4, 5], ""e3"": [1, 2, 5]}","[4, 3, 3, 3]",4,5
705,"{""e0"": [1, 2, 3, 5], ""e1"": [1, 2, 4, 5], ""e2"": [1, 4, 5], ""e3"": [1, 3, 5]}","[4, 4, 3, 3]",4,5
706,"{""e0"": [1, 2, 3, 5], ""e1"": [1, 2, 4, 5], ""e2"": [2, 3, 5], ""e3"": [1, 2, 4]}","[4, 4, 3, 3]",4,5
707,"{""e0"": [1, 2, 3, 5], ""e1"": [1, 2, 4], ""e2"": [1, 3], ""e3"": [2, 3]}","[4, 3, 2, 2]",4,5
708,"{""e0"": [1, 2, 3, 5], ""e1"": [1, 3, 4, 5], ""e2"": [1, 2, 5], ""e3"": [1, 4]}","[4, 4, 3, 2]",4,5
709,"{""e0"": [1, 2, 3, 5], ""e1"": [1, 3, 4]}","[4, 3]",2,5
710,"{""e0"": [1, 2, 3, 5], ""e1"": [1, 3, 5], ""e2"": [4, 5], ""e3"": [1, 3]}","[4, 3, 2, 2]",4,5
711,"{""e0"": [1, 2, 3, 5], ""e1"": [1, 4, 5], ""e2"": [1, 5], ""e3"": [4, 5]}","[4, 3, 2, 2]",4,5
712,"{""e0"": [1, 2, 3, 5], ""e1"": [2, 3, 4, 5], ""e2"": [1, 3, 5], ""e3"": [2, 4]}","[4, 4, 3, 2]",4,5
713,"{""e0"": [1, 2, 3, 5], ""e1"": [2, 3, 4, 5], ""e2"": [3, 4, 5], ""e3"": [3, 4]}","[4, 4, 3, 2]",4,5
714,"{""e0"": [1, 2, 3, 5], ""e1"": [2, 6, 7], ""e2"": [4, 6, 7]}","[4, 3, 3]",3,7
715,"{""e0"": [1, 2, 3, 5], ""e1"": [3, 4, 5], ""e2"": [1, 2, 3], ""e3"": [1, 2]}","[4, 3, 3, 2]",4,5
716,"{""e0"": [1, 2, 3, 5], ""e1"": [3, 4, 5], ""e2"": [1, 2]}","[4, 3, 2]",3,5
717,"{""e0"": [1, 2, 3, 5], ""e1"": [3, 4, 5], ""e2"": [1, 5], ""e3"": [4, 5]}","[4, 3, 2, 2]",4,5
718,"{""e0"": [1, 2, 3, 5], ""e1"": [3, 4, 5], ""e2"": [2, 5], ""e3"": [1, 5]}","[4, 3, 2, 2]",4,5
719,"{""e0"": [1, 2, 3, 6, 7], ""e1"": [1, 4, 5, 7], ""e2"": [1, 4, 6, 7]}","[5, 4, 4]",3,7
720,"{""e0"": [1, 2, 3, 6], ""e1"": [3, 4, 5, 7], ""e2"": [3, 5, 7]}","[4, 4, 3]",3,7
721,"{""e0"": [1, 2, 3, 6], ""e1"": [4, 5, 7], ""e2"": [1, 2, 7]}","[4, 3, 3]",3,7
722,"{""e0"": [1, 2, 3, 7], ""e1"": [1, 3, 4, 7], ""e2"": [2, 5, 6]}","[4, 4, 3]",3,7
723,"{""e0"": [1, 2, 3], ""e1"": [1, 2, 4], ""e2"": [3], ""e3"": [1]}","[3, 3, 1, 1]",4,4
724,"{""e0"": [1, 2, 3], ""e1"": [1, 2], ""e2"": [1, 3], ""e3"": [2, 4]}","[3, 2, 2, 2]",4,4
725,"{""e0"": [1, 2, 3], ""e1"": [1, 2], ""e2"": [2, 4], ""e3"": [1]}","[3, 2, 2, 1]",4,4
726,"{""e0"": [1, 2, 3], ""e1"": [1, 3, 4], ""e2"": [1, 3], ""e3"": [1, 2], ""e4"": [1, 4]}","[3, 3, 2, 2, 2]",5,4
727,"{""e0"": [1, 2, 3], ""e1"": [1, 3, 4], ""e2"": [1, 4], ""e3"": [2, 3], ""e4"": [3, 4]}","[3, 3, 2, 2, 2]",5,4
728,"{""e0"": [1, 2, 3], ""e1"": [1, 3], ""e2"": [3]}","[3, 2, 1]",3,3
729,"{""e0"": [1, 2, 3], ""e1"": [1, 3]}","[3, 2]",2,3
730,"{""e0"": [1, 2, 3], ""e1"": [1, 4, 5], ""e2"": [1, 2, 5], ""e3"": [4, 5]}","[3, 3, 3, 2]",4,5
731,"{""e0"": [1, 2, 3], ""e1"": [1, 4], ""e2"": [3]}","[3, 2, 1]",3,4
732,"{""e0"": [1, 2, 3], ""e1"": [2, 3, 4], ""e2"": [1, 2], ""e3"": [4]}","[3, 3, 2, 1]",4,4
733,"{""e0"": [1, 2, 3], ""e1"": [2, 3, 4], ""e2"": [1], ""e3"": [4]}","[3, 3, 1, 1]",4,4
734,"{""e0"": [1, 2, 3], ""e1"": [2, 3, 4], ""e2"": [2, 3], ""e3"": [3]}","[3, 3, 2, 1]",4,4
735,"{""e0"": [1, 2, 3], ""e1"": [2, 3, 5], ""e2"": [2, 3, 4], ""e3"": [2, 5]}","[3, 3, 3, 2]",4,5
736,"{""e0"": [1, 2, 3], ""e1"": [2, 3], ""e2"": [1, 3], ""e3"": [1, 2]}","[3, 2, 2, 2]",4,3
737,"{""e0"": [1, 2, 3], ""e1"": [2, 3], ""e2"": [1, 3]}","[3, 2, 2]",3,3
738,"{""e0"": [1, 2, 3], ""e1"": [2, 3], ""e2"": [1]}","[3, 2, 1]",3,3
739,"{""e0"": [1, 2, 3], ""e1"": [2], ""e2"": [1]}","[3, 1, 1]",3,3
740,"{""e0"": [1, 2, 3], ""e1"": [2]}","[3, 1]",2,3
741,"{""e0"": [1, 2, 3], ""e1"": [3, 4], ""e2"": [2], ""e3"": [1]}","[3, 2, 1, 1]",4,4
742,"{""e0"": [1, 2, 3], ""e1"": [3, 4], ""e2"": [4]}","[3, 2, 1]",3,4
743,"{""e0"": [1, 2, 3], ""e1"": [3], ""e2"": [1], ""e3"": [2]}","[3, 1, 1, 1]",4,3
744,"{""e0"": [1, 2, 4, 5, 6], ""e1"": [3, 6], ""e2"": [4, 6], ""e3"": [3, 4]}","[5, 2, 2, 2]",4,6
745,"{""e0"": [1, 2, 4, 5], ""e1"": [1, 2, 3], ""e2"": [2, 4, 5], ""e3"": [1, 2]}","[4, 3, 3, 2]",4,5
746,"{""e0"": [1, 2, 4, 5], ""e1"": [1, 2, 4], ""e2"": [1, 2, 3], ""e3"": [1, 3, 4]}","[4, 3, 3, 3]",4,5
747,"{""e0"": [1, 2, 4, 5], ""e1"": [1, 2, 4], ""e2"": [2, 3, 4], ""e3"": [1, 4]}","[4, 3, 3, 2]",4,5
748,"{""e0"": [1, 2, 4, 5], ""e1"": [1, 2, 4], ""e2"": [2, 4, 5], ""e3"": [2, 3, 4]}","[4, 3, 3, 3]",4,5
749,"{""e0"": [1, 2, 4, 5], ""e1"": [1, 2, 5], ""e2"": [3, 4], ""e3"": [1, 2]}","[4, 3, 2, 2]",4,5
750,"{""e0"": [1, 2, 4, 5], ""e1"": [1, 3, 4, 5], ""e2"": [1, 3, 5], ""e3"": [1, 4, 5]}","[4, 4, 3, 3]",4,5
751,"{""e0"": [1, 2, 4, 5], ""e1"": [1, 3, 4, 5], ""e2"": [1, 4, 5], ""e3"": [4, 5]}","[4, 4, 3, 2]",4,5
752,"{""e0"": [1, 2, 4, 5], ""e1"": [1, 3, 4, 5], ""e2"": [2, 4, 5], ""e3"": [4, 5]}","[4, 4, 3, 2]",4,5
753,"{""e0"": [1, 2, 4, 5], ""e1"": [1, 3, 5], ""e2"": [1, 2, 5], ""e3"": [2, 4]}","[4, 3, 3, 2]",4,5
754,"{""e0"": [1, 2, 4, 5], ""e1"": [1, 3], ""e2"": [1, 2], ""e3"": [2, 3]}","[4, 2, 2, 2]",4,5
755,"{""e0"": [1, 2, 4, 5], ""e1"": [1, 4, 5], ""e2"": [2, 5], ""e3"": [2, 3]}","[4, 3, 2, 2]",4,5
756,"{""e0"": [1, 2, 4, 5], ""e1"": [1, 4, 5], ""e2"": [3, 4], ""e3"": [4, 5]}","[4, 3, 2, 2]",4,5
757,"{""e0"": [1, 2, 4, 5], ""e1"": [2, 3, 4, 5], ""e2"": [1, 2, 5], ""e3"": [4, 5]}","[4, 4, 3, 2]",4,5
